id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1613783000977752065,1613783000977752065,2023-01-13 13:20:24 WIB,2023-01-13,13:20:24,+0700,2503106840,mariodelfonso,Oabat Paracetamol,,"IKN Kota Hijau dan Kota Cerdas, Pemuda Dukung Penuh IKN Nusantara #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara #IndonesiaMaju #IbukotaBaruMendunia  https://t.co/Nvfp5lgwoG",in,[],[],['https://pbs.twimg.com/media/FmVPFmJXgAUWzem.jpg'],0,0,0,"['kotaduniauntuksemua', 'iknsejahterakanindonesia', 'iknpemerataanekonomi', 'ikntingkatkankesejahteraan', 'dukungiknnusantara', 'indonesiamaju', 'ibukotabarumendunia']",[],https://twitter.com/mariodelfonso/status/1613783000977752065,False,,1,https://pbs.twimg.com/media/FmVPFmJXgAUWzem.jpg,,,,,,,[],,,,
1613778107059826689,1613778107059826689,2023-01-13 13:00:57 WIB,2023-01-13,13:00:57,+0700,1330720069211410433,deztrontech,Deztron Technology,,"Deztron Technology adalah produk teknologi terdepan dan bergaransi yang hemat dan cerdas untuk membuat anda lebih bahagia . . 📌 Jl. T. Nyak Arief No.17-20, Jeulingke, Kec. Syiah Kuala, Kota Banda Aceh. 📞 0823-7077-6094 📧 deztrontechnologi@gmail.com ✔️  https://t.co/kt0biCqsyO  https://t.co/PInOBhAlGP",in,[],['http://www.deztron.com'],['https://pbs.twimg.com/media/FmVKojHaUAELfx-.jpg'],0,0,0,[],[],https://twitter.com/DeztronTech/status/1613778107059826689,False,,1,https://pbs.twimg.com/media/FmVKojHaUAELfx-.jpg,,,,,,,[],,,,
1613684763277291520,1613683345707380736,2023-01-13 06:50:03 WIB,2023-01-13,06:50:03,+0700,1395713255637585923,budionotaslim3,"terus semangat,semangat terus",,"@tatakujiyati Jkt pusat pemerintahan,ibu kota negara Indo,perdagangan/bisnis,kedutaan2 besar negara sahabat,peredaran uang terbesar jadi warganya harus dimanja tdk boleh susah itu klo Gubernurnya cerdas klo gak cerdas ya sudahlah",in,[],[],[],0,0,1,[],[],https://twitter.com/Budionotaslim3/status/1613684763277291520,False,,0,,,,,,,,"[{'screen_name': 'tatakujiyati', 'name': 'tatak ujiyati', 'id': '147063992'}]",,,,
1613680050209185792,1613680050209185792,2023-01-13 06:31:19 WIB,2023-01-13,06:31:19,+0700,1330720069211410433,deztrontech,Deztron Technology,,"Deztron Technology adalah produk teknologi terdepan dan bergaransi yang hemat dan cerdas untuk membuat anda lebih bahagia . . 📌 Jl. T. Nyak Arief No.17-20, Jeulingke, Kec. Syiah Kuala, Kota Banda Aceh. 📞 0823-7077-6094 📧 deztrontechnologi@gmail.com ✔️  https://t.co/kt0biCqsyO  https://t.co/841RrvrA7b",in,[],['http://www.deztron.com'],['https://pbs.twimg.com/media/FmTxc9eaYAAWXSU.jpg'],0,0,0,[],[],https://twitter.com/DeztronTech/status/1613680050209185792,False,,1,https://pbs.twimg.com/media/FmTxc9eaYAAWXSU.jpg,,,,,,,[],,,,
1613679084823015424,1613679084823015424,2023-01-13 06:27:29 WIB,2023-01-13,06:27:29,+0700,887743587579944960,oposisicerdas,OposisiCerdas.com,,"Polisi Tangkap Pelaku Perampokan di Rumdin Wali Kota Blitar, Ternyata Sudah Direncanakan di Lapas Saat Menjadi Napi  https://t.co/Ll68KPFOVB",in,[],['https://www.oposisicerdas.com/2023/01/polisi-tangkap-pelaku-perampokan-di.html'],[],0,16,34,[],[],https://twitter.com/OposisiCerdas/status/1613679084823015424,False,,0,,,,,,,,[],,,,
1613670379704442880,1613670379704442880,2023-01-13 05:52:53 WIB,2023-01-13,05:52:53,+0700,772719888,kotaserui,Kota Serui,,"Ini baru pemikiran yang cerdas dan orang pintar, kaka ko mantap  #Papua  https://t.co/oS9xiSynyK",in,[],[],[],1,5,18,['papua'],[],https://twitter.com/kotaserui/status/1613670379704442880,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1613670130520850432/pu/img/RnSmGM11rSnn1uA1.jpg,,,,,,,[],,,,
1613486279840378883,1613486279840378883,2023-01-12 17:41:20 WIB,2023-01-12,17:41:20,+0700,1330720069211410433,deztrontech,Deztron Technology,,"Deztron Technology adalah produk teknologi terdepan dan bergaransi yang hemat dan cerdas untuk membuat anda lebih bahagia . . 📌 Jl. T. Nyak Arief No.17-20, Jeulingke, Kec. Syiah Kuala, Kota Banda Aceh. 📞 0823-7077-6094 📧 deztrontechnologi@gmail.com ✔️  https://t.co/kt0biCqsyO  https://t.co/zIoz0D1shi",in,[],['http://www.deztron.com'],['https://pbs.twimg.com/media/FmRBN94agAEclCB.jpg'],0,0,0,[],[],https://twitter.com/DeztronTech/status/1613486279840378883,False,,1,https://pbs.twimg.com/media/FmRBN94agAEclCB.jpg,,,,,,,[],,,,
1613430346975936512,1613430346975936512,2023-01-12 13:59:05 WIB,2023-01-12,13:59:05,+0700,1564519185958334466,updatesivana,sivanakila 🇮🇩🇮🇩,,"IKN Kota Hijau dan Kota Cerdas, Pemuda   Dukung Penuh IKN Nusantara #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara #IndonesiaMaju #IbukotaBaruMendunia  https://t.co/g7fGVuWBq6",in,[],[],['https://pbs.twimg.com/media/FmQOWZQXkAEZtoP.jpg'],0,0,0,"['kotaduniauntuksemua', 'iknsejahterakanindonesia', 'iknpemerataanekonomi', 'ikntingkatkankesejahteraan', 'dukungiknnusantara', 'indonesiamaju', 'ibukotabarumendunia']",[],https://twitter.com/updatesivana/status/1613430346975936512,False,,1,https://pbs.twimg.com/media/FmQOWZQXkAEZtoP.jpg,,,,,,,[],,,,
1613427577170821122,1613427577170821122,2023-01-12 13:48:05 WIB,2023-01-12,13:48:05,+0700,1564519185958334466,updatesivana,sivanakila 🇮🇩🇮🇩,,"IKN Kota Hijau dan Kota Cerdas, Pemuda   Dukung Penuh IKN Nusantara #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara #IndonesiaMaju #IbukotaBaruMendunia  https://t.co/yopUz8zRKj",in,[],[],['https://pbs.twimg.com/media/FmQL1NbXkAEGgKl.jpg'],0,0,0,"['kotaduniauntuksemua', 'iknsejahterakanindonesia', 'iknpemerataanekonomi', 'ikntingkatkankesejahteraan', 'dukungiknnusantara', 'indonesiamaju', 'ibukotabarumendunia']",[],https://twitter.com/updatesivana/status/1613427577170821122,False,,1,https://pbs.twimg.com/media/FmQL1NbXkAEGgKl.jpg,,,,,,,[],,,,
1613424063203901441,1613424063203901441,2023-01-12 13:34:07 WIB,2023-01-12,13:34:07,+0700,1413405180427603972,rengginangmas,Rengginangnya Mas,,Kota dunia yang sangat cerdas #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara #IndonesiaMaju #IbukotaBaruMendunia  https://t.co/ElWBFh0LBC,in,[],[],['https://pbs.twimg.com/media/FmQIoqfXoAA8Btm.jpg'],0,0,0,"['kotaduniauntuksemua', 'iknsejahterakanindonesia', 'iknpemerataanekonomi', 'ikntingkatkankesejahteraan', 'dukungiknnusantara', 'indonesiamaju', 'ibukotabarumendunia']",[],https://twitter.com/RengginangMas/status/1613424063203901441,False,,1,https://pbs.twimg.com/media/FmQIoqfXoAA8Btm.jpg,,,,,,,[],,,,
1613424059101990912,1613424059101990912,2023-01-12 13:34:06 WIB,2023-01-12,13:34:06,+0700,1413405180427603972,rengginangmas,Rengginangnya Mas,,Kota cerdas masa depan #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara #IndonesiaMaju #IbukotaBaruMendunia  https://t.co/dqu2978PQU,in,[],[],['https://pbs.twimg.com/media/FmQIoZ2XkAEsid-.jpg'],0,0,0,"['kotaduniauntuksemua', 'iknsejahterakanindonesia', 'iknpemerataanekonomi', 'ikntingkatkankesejahteraan', 'dukungiknnusantara', 'indonesiamaju', 'ibukotabarumendunia']",[],https://twitter.com/RengginangMas/status/1613424059101990912,False,,1,https://pbs.twimg.com/media/FmQIoZ2XkAEsid-.jpg,,,,,,,[],,,,
1613424058011471874,1613424058011471874,2023-01-12 13:34:06 WIB,2023-01-12,13:34:06,+0700,1413405180427603972,rengginangmas,Rengginangnya Mas,,IKN Nusantara kota cerdas #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara #IndonesiaMaju #IbukotaBaruMendunia  https://t.co/Ax5Kr6OjF8,in,[],[],['https://pbs.twimg.com/media/FmQIoVmXwAAow4Y.jpg'],0,0,0,"['kotaduniauntuksemua', 'iknsejahterakanindonesia', 'iknpemerataanekonomi', 'ikntingkatkankesejahteraan', 'dukungiknnusantara', 'indonesiamaju', 'ibukotabarumendunia']",[],https://twitter.com/RengginangMas/status/1613424058011471874,False,,1,https://pbs.twimg.com/media/FmQIoVmXwAAow4Y.jpg,,,,,,,[],,,,
1613424057763991553,1613424057763991553,2023-01-12 13:34:05 WIB,2023-01-12,13:34:05,+0700,1413405180427603972,rengginangmas,Rengginangnya Mas,,IKN kota dunia cerdas #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara #IndonesiaMaju #IbukotaBaruMendunia  https://t.co/Vdk3WB7wKG,in,[],[],['https://pbs.twimg.com/media/FmQIoWMWYAU2Qdu.jpg'],0,0,0,"['kotaduniauntuksemua', 'iknsejahterakanindonesia', 'iknpemerataanekonomi', 'ikntingkatkankesejahteraan', 'dukungiknnusantara', 'indonesiamaju', 'ibukotabarumendunia']",[],https://twitter.com/RengginangMas/status/1613424057763991553,False,,1,https://pbs.twimg.com/media/FmQIoWMWYAU2Qdu.jpg,,,,,,,[],,,,
1613424057063440385,1613424057063440385,2023-01-12 13:34:05 WIB,2023-01-12,13:34:05,+0700,1413405180427603972,rengginangmas,Rengginangnya Mas,,IKN Kota cerdas dimasa depan #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara #IndonesiaMaju #IbukotaBaruMendunia  https://t.co/qMSjJ5Bhlp,in,[],[],['https://pbs.twimg.com/media/FmQIoS_WIAAiQU8.jpg'],0,0,0,"['kotaduniauntuksemua', 'iknsejahterakanindonesia', 'iknpemerataanekonomi', 'ikntingkatkankesejahteraan', 'dukungiknnusantara', 'indonesiamaju', 'ibukotabarumendunia']",[],https://twitter.com/RengginangMas/status/1613424057063440385,False,,1,https://pbs.twimg.com/media/FmQIoS_WIAAiQU8.jpg,,,,,,,[],,,,
1613421539608723456,1613421539608723456,2023-01-12 13:24:05 WIB,2023-01-12,13:24:05,+0700,1356981540731957254,fikasandii,sandi,,"Keren, IKN akan menjadi kota cerdas hijau, indah dan berkelanjutan #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara #IndonesiaMaju #IbukotaBaruMendunia  https://t.co/X9qAyHhH5F",in,[],[],['https://pbs.twimg.com/media/FmQGVvdWQAEken7.png'],0,0,0,"['kotaduniauntuksemua', 'iknsejahterakanindonesia', 'iknpemerataanekonomi', 'ikntingkatkankesejahteraan', 'dukungiknnusantara', 'indonesiamaju', 'ibukotabarumendunia']",[],https://twitter.com/fikasandii/status/1613421539608723456,False,,1,https://pbs.twimg.com/media/FmQGVvdWQAEken7.png,,,,,,,[],,,,
1613420571974410240,1613420571974410240,2023-01-12 13:20:14 WIB,2023-01-12,13:20:14,+0700,2503106840,mariodelfonso,Oabat Paracetamol,,"IKN Kota Hijau dan Kota Cerdas, Pemuda Dukung Penuh IKN Nusantara #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara #IndonesiaMaju #IbukotaBaruMendunia  https://t.co/O6AalaaNic",in,[],[],['https://pbs.twimg.com/media/FmQFdccWQAEtje7.jpg'],0,0,0,"['kotaduniauntuksemua', 'iknsejahterakanindonesia', 'iknpemerataanekonomi', 'ikntingkatkankesejahteraan', 'dukungiknnusantara', 'indonesiamaju', 'ibukotabarumendunia']",[],https://twitter.com/mariodelfonso/status/1613420571974410240,False,,1,https://pbs.twimg.com/media/FmQFdccWQAEtje7.jpg,,,,,,,[],,,,
1613379654014107649,1613379654014107649,2023-01-12 10:37:39 WIB,2023-01-12,10:37:39,+0700,1315908177804763137,rawii9,rawii,,Smart City akan menjadi kota cerdas dengan pemanfaatan teknologi pada segala bidang  https://t.co/CPPxVI6cxq,in,[],[],['https://pbs.twimg.com/media/FmPNz8zaYAM7UOs.jpg'],0,0,0,[],[],https://twitter.com/rawii9/status/1613379654014107649,False,,1,https://pbs.twimg.com/media/FmPNz8zaYAM7UOs.jpg,,,,,,,[],,,,
1613346703515750400,1613346703515750400,2023-01-12 08:26:43 WIB,2023-01-12,08:26:43,+0700,1330720069211410433,deztrontech,Deztron Technology,,"Deztron Technology adalah produk teknologi terdepan dan bergaransi yang hemat dan cerdas untuk membuat anda lebih bahagia . . 📌 Jl. T. Nyak Arief No.17-20, Jeulingke, Kec. Syiah Kuala, Kota Banda Aceh. 📞 0823-7077-6094 📧 deztrontechnologi@gmail.com ✔️  https://t.co/kt0biCqsyO  https://t.co/XNWgchQpWY",in,[],['http://www.deztron.com'],['https://pbs.twimg.com/media/FmPCRnVacAEqlHM.jpg'],0,0,0,[],[],https://twitter.com/DeztronTech/status/1613346703515750400,False,,1,https://pbs.twimg.com/media/FmPCRnVacAEqlHM.jpg,,,,,,,[],,,,
1613159051495616520,1613159051495616520,2023-01-11 20:01:03 WIB,2023-01-11,20:01:03,+0700,1330720069211410433,deztrontech,Deztron Technology,,"Deztron Technology adalah produk teknologi terdepan dan bergaransi yang hemat dan cerdas untuk membuat anda lebih bahagia . . 📌 Jl. T. Nyak Arief No.17-20, Jeulingke, Kec. Syiah Kuala, Kota Banda Aceh. 📞 0823-7077-6094 📧 deztrontechnologi@gmail.com ✔️  https://t.co/kt0biCqsyO  https://t.co/PLnEDNdVcm",in,[],['http://www.deztron.com'],['https://pbs.twimg.com/media/FmMXm1yaAAAifcg.jpg'],0,0,0,[],[],https://twitter.com/DeztronTech/status/1613159051495616520,False,,1,https://pbs.twimg.com/media/FmMXm1yaAAAifcg.jpg,,,,,,,[],,,,
1613144511722708992,1612999733307641856,2023-01-11 19:03:17 WIB,2023-01-11,19:03:17,+0700,994301594,hikmatsholeh,Hick Matt,,"@HAITravel2 @psi_id Sejatinya., Pak Jokowi sangat konsekwen n sadar bhw siapapun orang &amp; partai apapun, kalau sudah jadi walikota/gubernur/presiden., Dirinya adlh pemimpin semua warga kota/provinsi/negara. Bukan pemimpin (hanya) anggota satu partai saja.  P.Jokowi cerdas tempatkan diri.",in,[],[],[],1,0,3,[],[],https://twitter.com/hikmatsholeh/status/1613144511722708992,False,,0,,,,,,,,"[{'screen_name': 'HAITravel2', 'name': 'justforfun', 'id': '1349748862701895681'}, {'screen_name': 'psi_id', 'name': 'DPP PSI', 'id': '3102442327'}]",,,,
1613113752773328900,1613113752773328900,2023-01-11 17:01:03 WIB,2023-01-11,17:01:03,+0700,1330720069211410433,deztrontech,Deztron Technology,,"Deztron Technology adalah produk teknologi terdepan dan bergaransi yang hemat dan cerdas untuk membuat anda lebih bahagia . . 📌 Jl. T. Nyak Arief No.17-20, Jeulingke, Kec. Syiah Kuala, Kota Banda Aceh. 📞 0823-7077-6094 📧 deztrontechnologi@gmail.com ✔️  https://t.co/kt0biCqsyO  https://t.co/crxsScB9x7",in,[],['http://www.deztron.com'],['https://pbs.twimg.com/media/FmLuaEYaAAE2McD.jpg'],0,0,0,[],[],https://twitter.com/DeztronTech/status/1613113752773328900,False,,1,https://pbs.twimg.com/media/FmLuaEYaAAE2McD.jpg,,,,,,,[],,,,
1613101748414980096,1613101748414980096,2023-01-11 16:13:21 WIB,2023-01-11,16:13:21,+0700,1563672504580947968,rickimwt,RickiMwt,,"IKN Kota Hijau dan Kota Cerdas, Pemuda Dukung Penuh IKN Nusantara  #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara #IndonesiaMaju #IbukotaBaruMendunia  https://t.co/vt0EkzeRpz",in,[],[],['https://pbs.twimg.com/media/FmLjfc2WQAADQkD.jpg'],0,0,0,"['kotaduniauntuksemua', 'iknsejahterakanindonesia', 'iknpemerataanekonomi', 'ikntingkatkankesejahteraan', 'dukungiknnusantara', 'indonesiamaju', 'ibukotabarumendunia']",[],https://twitter.com/rickimwt/status/1613101748414980096,False,,1,https://pbs.twimg.com/media/FmLjfc2WQAADQkD.jpg,,,,,,,[],,,,
1613094058188238848,1613094058188238848,2023-01-11 15:42:47 WIB,2023-01-11,15:42:47,+0700,887743587579944960,oposisicerdas,OposisiCerdas.com,,"Nasrudin Azis Lompat ke PDIP, Suara Demokrat di Kota Cirebon Bakal Berkurang 20 Persen  https://t.co/5y9RiPuPAY",in,[],['https://www.oposisicerdas.com/2023/01/nasrudin-azis-lompat-ke-pdip-suara.html'],[],0,13,16,[],[],https://twitter.com/OposisiCerdas/status/1613094058188238848,False,,0,,,,,,,,[],,,,
1613083023888584704,1613083023888584704,2023-01-11 14:58:57 WIB,2023-01-11,14:58:57,+0700,1541297971102470145,indbisa_1945,Cindy Johnson 🐉,,IKN akan jadi kota cerdas pertama  #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara #IndonesiaMaju #IbukotaBaruMendunia  https://t.co/qF577aM5bs,in,[],[],['https://pbs.twimg.com/media/FmLSStPX0AEq6QJ.jpg'],0,0,0,"['kotaduniauntuksemua', 'iknsejahterakanindonesia', 'iknpemerataanekonomi', 'ikntingkatkankesejahteraan', 'dukungiknnusantara', 'indonesiamaju', 'ibukotabarumendunia']",[],https://twitter.com/IndBisa_1945/status/1613083023888584704,False,,1,https://pbs.twimg.com/media/FmLSStPX0AEq6QJ.jpg,,,,,,,[],,,,
1613082836956758021,1613082836956758021,2023-01-11 14:58:12 WIB,2023-01-11,14:58:12,+0700,1743063660,niki_mirzaaa,Nikita Marizka,,IKN akan jadi kota cerdas pertama  #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara #IndonesiaMaju #IbukotaBaruMendunia  https://t.co/55Mv4luCXu,in,[],[],['https://pbs.twimg.com/media/FmLSStPX0AEq6QJ.jpg'],0,0,0,"['kotaduniauntuksemua', 'iknsejahterakanindonesia', 'iknpemerataanekonomi', 'ikntingkatkankesejahteraan', 'dukungiknnusantara', 'indonesiamaju', 'ibukotabarumendunia']",[],https://twitter.com/Niki_Mirzaaa/status/1613082836956758021,False,,1,https://pbs.twimg.com/media/FmLSStPX0AEq6QJ.jpg,,,,,,,[],,,,
1613080390889254912,1613080390889254912,2023-01-11 14:48:29 WIB,2023-01-11,14:48:29,+0700,1143373032880144384,bnnsingkawang,Info Bnn Kota Singkawang,,"Kepala BNN Kota melaksanakan pemeriksaan inventarisasi barang milik negara BNN Kota Singkawang berupa DBL, DBR dan ALSUS dalam rangka kesiapsiagaan BNN Kota Singkawang dalam melaksanakan program Kerja P4GN di Tahun 2023  Kerja Cepat,Kerja Hebat,Kerja Cerdas #warondrugs  https://t.co/JLCmYLNDfK",in,[],[],"['https://pbs.twimg.com/media/FmLQDHHacAA9E7p.jpg', 'https://pbs.twimg.com/media/FmLQDHRacAEyvJ-.jpg', 'https://pbs.twimg.com/media/FmLQDHQaMAUmU3S.jpg', 'https://pbs.twimg.com/media/FmLQDHRaEAMCHmj.jpg']",0,0,3,['warondrugs'],[],https://twitter.com/BnnSingkawang/status/1613080390889254912,False,,1,https://pbs.twimg.com/media/FmLQDHHacAA9E7p.jpg,,,,,,,[],,,,
1613079766768431105,1613079766768431105,2023-01-11 14:46:00 WIB,2023-01-11,14:46:00,+0700,1568549663233708032,hantamanhitam,HantamanHitam,,IKN Nusantara Kota Cerdas Masa Depan  #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara #IndonesiaMaju #IbukotaBaruMendunia  https://t.co/wB7sCBFQWQ,in,[],[],['https://pbs.twimg.com/media/FmLPfUFaUAElo65.jpg'],6,0,1,"['kotaduniauntuksemua', 'iknsejahterakanindonesia', 'iknpemerataanekonomi', 'ikntingkatkankesejahteraan', 'dukungiknnusantara', 'indonesiamaju', 'ibukotabarumendunia']",[],https://twitter.com/HantamanHitam/status/1613079766768431105,False,,1,https://pbs.twimg.com/media/FmLPfUFaUAElo65.jpg,,,,,,,[],,,,
1613062227484971008,1613062227484971008,2023-01-11 13:36:18 WIB,2023-01-11,13:36:18,+0700,1564209735867412480,angindamai1,angindamai,,"IKN Kota Hijau dan Kota Cerdas, Pemuda Dukung Penuh IKN Nusantara #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara #IndonesiaMaju #IbukotaBaruMendunia  https://t.co/YZc8uBhNJw",in,[],[],['https://pbs.twimg.com/media/FmK_jDvWQAAIijj.jpg'],0,0,0,"['kotaduniauntuksemua', 'iknsejahterakanindonesia', 'iknpemerataanekonomi', 'ikntingkatkankesejahteraan', 'dukungiknnusantara', 'indonesiamaju', 'ibukotabarumendunia']",[],https://twitter.com/angindamai1/status/1613062227484971008,False,,1,https://pbs.twimg.com/media/FmK_jDvWQAAIijj.jpg,,,,,,,[],,,,
1613060888633774083,1613060888633774083,2023-01-11 13:30:59 WIB,2023-01-11,13:30:59,+0700,1356636158151651329,lindagemoy,Linda,,"Keren, IKN akan menjadi kota cerdas hijau, indah dan berkelanjutan #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara #IndonesiaMaju #IbukotaBaruMendunia  https://t.co/DwkgDUsT6G",in,[],[],['https://pbs.twimg.com/media/FmK-VF2XgAAouHp.png'],0,0,0,"['kotaduniauntuksemua', 'iknsejahterakanindonesia', 'iknpemerataanekonomi', 'ikntingkatkankesejahteraan', 'dukungiknnusantara', 'indonesiamaju', 'ibukotabarumendunia']",[],https://twitter.com/lindagemoy/status/1613060888633774083,False,,1,https://pbs.twimg.com/media/FmK-VF2XgAAouHp.png,,,,,,,[],,,,
1613058217851887617,1613058217851887617,2023-01-11 13:20:22 WIB,2023-01-11,13:20:22,+0700,2503106840,mariodelfonso,Oabat Paracetamol,,"IKN Kota Hijau dan Kota Cerdas, Pemuda Dukung Penuh IKN Nusantara #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara #IndonesiaMaju #IbukotaBaruMendunia  https://t.co/dMFpbioofn",in,[],[],['https://pbs.twimg.com/media/FmK75qrWAAEzD1x.jpg'],0,0,0,"['kotaduniauntuksemua', 'iknsejahterakanindonesia', 'iknpemerataanekonomi', 'ikntingkatkankesejahteraan', 'dukungiknnusantara', 'indonesiamaju', 'ibukotabarumendunia']",[],https://twitter.com/mariodelfonso/status/1613058217851887617,False,,1,https://pbs.twimg.com/media/FmK75qrWAAEzD1x.jpg,,,,,,,[],,,,
1613018321791905793,1613018321791905793,2023-01-11 10:41:51 WIB,2023-01-11,10:41:51,+0700,1330720069211410433,deztrontech,Deztron Technology,,"Deztron Technology adalah produk teknologi terdepan dan bergaransi yang hemat dan cerdas untuk membuat anda lebih bahagia . . 📌 Jl. T. Nyak Arief No.17-20, Jeulingke, Kec. Syiah Kuala, Kota Banda Aceh. 📞 0823-7077-6094 📧 deztrontechnologi@gmail.com ✔️  https://t.co/kt0biCqsyO  https://t.co/RDqNg5PN51",in,[],['http://www.deztron.com'],['https://pbs.twimg.com/media/FmKXnQjaEAYHbcU.jpg'],0,0,0,[],[],https://twitter.com/DeztronTech/status/1613018321791905793,False,,1,https://pbs.twimg.com/media/FmKXnQjaEAYHbcU.jpg,,,,,,,[],,,,
1612983145888100354,1612965647847395328,2023-01-11 08:22:04 WIB,2023-01-11,08:22:04,+0700,2907040202,anggita_lung,Loli,,@Bank_Aconk IKN Nusantara dirancang sebagai kota cerdas dan ramah lingkungan,in,[],[],[],0,0,0,[],[],https://twitter.com/Anggita_lung/status/1612983145888100354,False,,0,,,,,,,,"[{'screen_name': 'Bank_Aconk', 'name': 'Bang Aconk', 'id': '198481069'}]",,,,
1612980418328035329,1612763983064502273,2023-01-11 08:11:14 WIB,2023-01-11,08:11:14,+0700,484490033,kota_tangerang,KOTA TANGERANG,,"@Nurulkjo1 Selamat pagi, kami informasikan Pemerintah Kota Tangerang memiliki Program Tangerang Cerdas, dimana program tersebut salah satunya membantu anak putus sekolah, silahkan anak dengan didampingi oleh Orangtua/Wali untuk datang ke Dinas Pendidikan Kota Tangerang. Terima kasih -NH",in,[],[],[],0,0,2,[],[],https://twitter.com/Kota_Tangerang/status/1612980418328035329,False,,0,,,,,,,,"[{'screen_name': 'Nurulkjo1', 'name': 'uyuy hope', 'id': '1132312425108107264'}]",,,,
1612963803674873858,1612963803674873858,2023-01-11 07:05:12 WIB,2023-01-11,07:05:12,+0700,1080059224736985088,citanduymojang,Mojang Perbatasan Kota,,Masuk akal juga sh  Ya belajar cerdas menyikapi sambil memaknai isi ceramahnya 🙏  Izin reteweet 🙏😊,in,[],[],[],0,0,0,[],[],https://twitter.com/CitanduyMojang/status/1612963803674873858,False,https://twitter.com/rasuyinhandoko2/status/1611713852726743040,0,,,,,,,,[],,,,
1612924984506322944,1612924984506322944,2023-01-11 04:30:57 WIB,2023-01-11,04:30:57,+0700,1330720069211410433,deztrontech,Deztron Technology,,"Deztron Technology adalah produk teknologi terdepan dan bergaransi yang hemat dan cerdas untuk membuat anda lebih bahagia . . 📌 Jl. T. Nyak Arief No.17-20, Jeulingke, Kec. Syiah Kuala, Kota Banda Aceh. 📞 0823-7077-6094 📧 deztrontechnologi@gmail.com ✔️  https://t.co/kt0biCqsyO  https://t.co/gFl5JVRRlM",in,[],['http://www.deztron.com'],['https://pbs.twimg.com/media/FmJCuTgaEAEE8FT.jpg'],0,0,0,[],[],https://twitter.com/DeztronTech/status/1612924984506322944,False,,1,https://pbs.twimg.com/media/FmJCuTgaEAEE8FT.jpg,,,,,,,[],,,,
1612820630730313728,1612820596039245824,2023-01-10 21:36:17 WIB,2023-01-10,21:36:17,+0700,4499610677,pupr_bpiw,Badan Pengembangan Infrastruktur Wilayah,,Proses pembangunan IKN dalam mengaplikasikan konsep kota cerdas diharapkan mampu menginspirasi kota kota lain di Indonesia.  Pada akhirnya transformasi Bangsa Indonesia menuju negara maju pada tahun 2045 secara nyata telah dimulai dari IKN.  https://t.co/DGpgnsuxCA,in,[],[],['https://pbs.twimg.com/media/FmHjz-QaYAEWeFH.jpg'],1,0,0,[],[],https://twitter.com/pupr_bpiw/status/1612820630730313728,False,,1,https://pbs.twimg.com/media/FmHjz-QaYAEWeFH.jpg,,,,,,,[],,,,
